Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Country_Encoded
JUMBO BAG VINTAGE LEAF,-0.016663201675370314,2011-09-09 13:26:00,-0.04690446394653453,14388,United Kingdom,-0.005167102970820523,35
GOLD/M.O.P PENDANT ORBIT NECKLACE,-0.06127331081437809,2011-04-13 16:58:00,0.24362155241855282,13221,United Kingdom,-0.01746202635764085,35
WOOD 2 DRAWER CABINET WHITE FINISH,0.10601459845690107,2011-10-14 17:13:00,0.128225704796906,12454,Spain,0.5435747408198971,30
RED HANGING HEART T-LIGHT HOLDER,0.10601459845690107,2010-12-14 12:59:00,-0.025635425365289826,14298,United Kingdom,0.19155167121830466,35
RED RETROSPOT SMALL MILK JUG,-0.038968256244874204,2011-05-26 11:38:00,-0.025635425365289826,16837,United Kingdom,-0.022962386820165735,35
SET OF 4 PANTRY JELLY MOULDS,0.32906514415193994,2011-11-16 10:45:00,-0.09306280299519328,14156,EIRE,0.17446819872293332,10
SET/4 BADGES DOGS,-0.06684957445675406,2011-08-02 15:19:00,-0.08446468101554117,14076,United Kingdom,-0.06842124828985667,35
4 WILDFLOWER BOTANICAL CANDLES,-0.050120783529626144,2011-11-13 15:58:00,-0.08446468101554117,13451,United Kingdom,-0.05628810021075766,35
DAISY GARDEN MARKER,-0.06127331081437809,2011-08-08 13:11:00,-0.08446468101554117,14606,United Kingdom,-0.06437686559682367,35
PLASTERS IN TIN SKULLS,-0.005510674390618371,2011-06-17 13:14:00,-0.0663633715846946,14936,Channel Islands,-0.008402609125246934,6
PAPER LANTERN 5 POINT STAR MOON ,-0.06127331081437809,2011-11-24 12:30:00,0.04676981235809646,12748,United Kingdom,-0.04561092990115054,35
MEDIUM CERAMIC TOP STORAGE JAR,0.061404489317893295,2011-11-04 14:54:00,-0.08446468101554117,17084,United Kingdom,0.024599553649902368,35
FELTCRAFT DOLL MOLLY,-0.06684957445675406,2010-12-05 14:17:00,-0.007534115934443245,15867,United Kingdom,-0.0629208878273318,35
RECIPE BOX PANTRY YELLOW DESIGN,-0.06127331081437809,2011-08-04 17:26:00,-0.007534115934443245,18109,United Kingdom,-0.053376144671773894,35
BAG 125g SWIRLY MARBLES,-0.06684957445675406,2011-08-24 14:53:00,-0.12202489808454779,16340,United Kingdom,-0.07110671839803058,35
POPCORN HOLDER,-0.06684957445675406,2011-11-06 15:20:00,-0.10256599044638771,15025,United Kingdom,-0.06971545075162723,35
JUMBO BAG VINTAGE LEAF,-0.016663201675370314,2011-05-26 09:17:00,-0.04690446394653453,12613,Germany,-0.005167102970820523,14
PENNY FARTHING BIRTHDAY CARD,-0.005510674390618371,2011-04-01 12:29:00,-0.12202489808454779,15601,United Kingdom,-0.05615867996458061,35
BLUE PAPER PARASOL ,-0.06684957445675406,2011-06-22 16:16:00,-0.007534115934443245,15041,United Kingdom,-0.0629208878273318,35
SWEETHEART 3 TIER CAKE STAND ,-0.06684957445675406,2011-11-15 12:33:00,0.3092387991053716,14467,United Kingdom,-0.04027234474634698,35
DOORMAT HEARTS,-0.06127331081437809,2011-01-14 13:42:00,0.21873225195113885,14329,United Kingdom,-0.02102108312750989,35
DOLLY CABINET 3 DRAWERS ,-0.06684957445675406,2011-11-13 12:05:00,0.5355051669909536,14044,United Kingdom,-0.024094813974214976,35
BOX OF 24 COCKTAIL PARASOLS,0.06698075296026927,2011-06-23 14:36:00,-0.12202489808454779,13098,United Kingdom,-0.038492816361412455,35
LUNCH BAG RED RETROSPOT,0.09486207117214912,2011-06-17 10:43:00,-0.0663633715846946,17139,United Kingdom,0.08769192366121718,35
VICTORIAN GLASS HANGING T-LIGHT,0.027946907463637462,2011-07-10 13:32:00,-0.08446468101554117,17126,United Kingdom,0.00033325749170435746,35
WOODEN ROUNDERS GARDEN SET ,-0.06127331081437809,2011-05-18 09:23:00,0.3092387991053716,13756,United Kingdom,-0.008079058509804291,35
12 MESSAGE CARDS WITH ENVELOPES,-0.005510674390618371,2011-06-24 15:51:00,-0.0663633715846946,14156,EIRE,-0.008402609125246934,10
HAND WARMER UNION JACK,-0.005510674390618371,2011-11-23 15:23:00,-0.0459993984749922,16057,United Kingdom,0.00906912410865565,35
LARGE CERAMIC TOP STORAGE JAR,-0.005510674390618371,2011-05-13 13:29:00,-0.0663633715846946,17669,United Kingdom,-0.008402609125246934,35
RED TOADSTOOL LED NIGHT LIGHT,-0.005510674390618371,2011-11-25 13:28:00,-0.0663633715846946,12438,Norway,-0.008402609125246934,24
JUMBO  BAG BAROQUE BLACK WHITE,0.03909943474838941,2011-01-04 16:41:00,-0.05278738951155967,15808,United Kingdom,0.053719109039739976,35
T-LIGHT GLASS FLUTED ANTIQUE,-0.005510674390618371,2011-08-23 13:35:00,-0.08446468101554117,13593,United Kingdom,-0.023933038666493652,35
METAL 4 HOOK HANGER FRENCH CHATEAU,-0.027815728960122257,2011-03-17 17:26:00,-0.007534115934443245,14422,United Kingdom,0.0038923142615734036,35
LUNCH BAG SPACEBOY DESIGN ,-0.016663201675370314,2011-11-16 13:14:00,-0.0663633715846946,13575,United Kingdom,-0.01907977943485405,35
HOT WATER BOTTLE I AM SO POORLY,-0.050120783529626144,2011-05-12 11:59:00,0.06939644914665467,18136,United Kingdom,-0.012285216510558602,35
SET OF 6 HEART CHOPSTICKS,-0.06684957445675406,2011-12-05 17:17:00,-0.0297082199872303,14096,United Kingdom,-0.06450628584300072,35
PACK OF 60 DINOSAUR CAKE CASES,0.061404489317893295,2011-06-05 15:47:00,-0.11614197251952264,14466,United Kingdom,-0.02975694974446117,35
"DECORATION , WOBBLY RABBIT , METAL ",-0.06684957445675406,2011-03-29 17:23:00,-0.0663633715846946,14606,United Kingdom,-0.06712704582808611,35
WOODEN PICTURE FRAME WHITE FINISH,-0.038968256244874204,2010-12-10 15:45:00,-0.025635425365289826,16873,United Kingdom,-0.022962386820165735,35
PARTY BUNTING,-0.027815728960122257,2011-06-27 12:38:00,0.08297243121978959,16033,United Kingdom,0.055660412732395824,35
DOORMAT KEEP CALM AND COME IN,-0.06127331081437809,2011-11-10 10:40:00,0.23230823402427372,12541,Spain,-0.01907977943485405,30
JUMBO BAG PINK POLKADOT,-0.016663201675370314,2011-03-07 13:51:00,-0.05278738951155967,14817,United Kingdom,-0.009373260971574846,35
ENAMEL FIRE BUCKET CREAM,-0.06684957445675406,2011-05-12 20:13:00,0.17347897837402243,17337,United Kingdom,-0.04997886320962618,35
ALARM CLOCK BAKELIKE IVORY,-0.050120783529626144,2011-09-13 11:34:00,0.02866850292724988,13767,United Kingdom,-0.023933038666493652,35
4 PEAR BOTANICAL DINNER CANDLES,-0.06684957445675406,2010-12-07 15:39:00,0.02866850292724988,17591,United Kingdom,-0.06033248290379067,35
LARGE HEART MEASURING SPOONS,-0.05569704717200212,2011-10-10 17:12:00,0.00785199708177633,14096,United Kingdom,-0.040531185238701084,35
SWEETHEART WIRE MAGAZINE RACK,-0.06684957445675406,2011-10-02 15:07:00,0.21873225195113885,16533,United Kingdom,-0.04674335705519978,35
LARGE SKULL WINDMILL,-0.06684957445675406,2011-06-14 12:24:00,-0.0459993984749922,14730,United Kingdom,-0.06567106805859423,35
PACK OF 12 SPACEBOY TISSUES,0.061404489317893295,2011-02-10 15:38:00,-0.12790782364957293,12583,France,-0.04994650814808192,13
HEART OF WICKER LARGE,-0.038968256244874204,2011-10-02 11:41:00,-0.007534115934443245,13681,United Kingdom,-0.01519717204954236,35
ZINC METAL HEART DECORATION,-0.06127331081437809,2011-09-08 15:05:00,-0.08446468101554117,15453,United Kingdom,-0.06437686559682367,35
PLASTERS IN TIN CIRCUS PARADE ,-0.005510674390618371,2011-03-17 13:23:00,-0.0663633715846946,12480,Germany,-0.008402609125246934,14
SET OF SALT AND PEPPER TOADSTOOLS,-0.005510674390618371,2010-12-16 10:30:00,-0.08446468101554117,16670,United Kingdom,-0.023933038666493652,35
EAU DE NILE JEWELLED T-LIGHT HOLDER,-0.06127331081437809,2011-12-08 13:50:00,-0.10256599044638771,13521,United Kingdom,-0.06696527052036479,35
CERAMIC CAKE STAND + HANGING CAKES,-0.027815728960122257,2010-12-17 09:38:00,0.24362155241855282,12370,Austria,0.14754878751810563,1
NUMBER TILE COTTAGE GARDEN No,-0.06684957445675406,2011-07-17 13:08:00,-0.0459993984749922,16054,United Kingdom,-0.06567106805859423,35
4 TRADITIONAL SPINNING TOPS,-0.005510674390618371,2011-02-21 14:38:00,-0.08446468101554117,13410,United Kingdom,-0.023933038666493652,35
CLASSIC GLASS COOKIE JAR,-0.038968256244874204,2011-11-20 14:31:00,0.04676981235809646,16899,United Kingdom,0.008098472262327728,35
BLACK TEA TOWEL CLASSIC DESIGN,-0.05569704717200212,2011-08-21 14:32:00,-0.08446468101554117,15984,United Kingdom,-0.06033248290379067,35
PACK OF 72 RETROSPOT CAKE CASES,0.061404489317893295,2011-04-28 11:45:00,-0.11614197251952264,12437,France,-0.02975694974446117,13
6 CHOCOLATE LOVE HEART T-LIGHTS,-0.038968256244874204,2011-09-18 13:31:00,-0.0459993984749922,16438,United Kingdom,-0.03169825343711701,35
SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.061404489317893295,2011-09-25 11:33:00,-0.10256599044638771,16169,United Kingdom,-0.006461305432591089,35
MIRROR MOSAIC GOBLET CANDLE HOLDER,1.2658774360711031,2011-10-24 10:36:00,-0.0980406630886761,14607,United Kingdom,0.6652297722263297,35
IVORY HANGING DECORATION  HEART,-0.038968256244874204,2011-12-05 14:49:00,-0.10256599044638771,18015,United Kingdom,-0.05596454959531503,35
BOYS VINTAGE TIN SEASIDE BUCKET,-0.05569704717200212,2011-07-21 12:33:00,-0.025635425365289826,15311,United Kingdom,-0.0477140089015277,35
DOORMAT ENGLISH ROSE ,0.03909943474838941,2011-09-15 15:30:00,0.06622871999625651,18102,United Kingdom,0.22390673276256867,35
HAND WARMER UNION JACK,-0.06127331081437809,2011-12-04 10:11:00,-0.0459993984749922,16326,United Kingdom,-0.05887650513429879,35
CHILDREN'S APRON DOLLY GIRL ,-0.005510674390618371,2011-02-01 11:21:00,-0.0459993984749922,14850,United Kingdom,0.00906912410865565,35
WOODEN SCHOOL COLOURING SET,-0.050120783529626144,2011-03-31 12:28:00,-0.0663633715846946,14818,United Kingdom,-0.05111129036367542,35
DOORMAT PEACE ON EARTH BLUE,-0.06127331081437809,2011-11-03 18:45:00,0.23230823402427372,17351,United Kingdom,-0.01907977943485405,35
TOOTHPASTE TUBE PEN,0.20638734401966854,2011-12-04 13:59:00,-0.1356008801576827,14456,United Kingdom,-0.05305259405633126,35
ROCOCO WALL MIRROR WHITE,-0.06127331081437809,2011-11-13 12:50:00,0.7617715348765357,16416,United Kingdom,0.05663106457872373,35
SET OF 3 HEART COOKIE CUTTERS,-0.005510674390618371,2011-03-04 14:02:00,-0.08446468101554117,14911,EIRE,-0.023933038666493652,10
STRAWBERRY CERAMIC TRINKET BOX,0.32906514415193994,2011-06-24 15:51:00,-0.09306280299519328,14156,EIRE,0.17446819872293332,10
BINGO SET,-0.050120783529626144,2011-11-21 14:17:00,0.02866850292724988,15274,United Kingdom,-0.023933038666493652,35
ANGEL DECORATION PAINTED ZINC ,0.061404489317893295,2011-11-10 17:06:00,-0.11161664516181101,15159,United Kingdom,-0.021991734973837808,35
GRAND CHOCOLATECANDLE,-0.022239465317746288,2011-09-29 17:53:00,-0.07541402630011788,17572,United Kingdom,-0.030242275667625138,35
ROLL WRAP VINTAGE CHRISTMAS,-0.005510674390618371,2011-08-22 10:08:00,-0.08446468101554117,17581,United Kingdom,-0.023933038666493652,35
GREEN CHRISTMAS TREE CARD HOLDER,-0.06127331081437809,2011-11-02 14:31:00,-0.05278738951155967,13271,United Kingdom,-0.05984715698062671,35
EGG CUP HENRIETTA HEN PINK,-0.005510674390618371,2011-10-19 10:48:00,-0.08446468101554117,14911,EIRE,-0.023933038666493652,10
GARDEN PATH JOURNAL,-0.038968256244874204,2011-10-07 08:12:00,-0.025635425365289826,12540,Spain,-0.022962386820165735,30
ALPHABET STENCIL CRAFT,-0.05569704717200212,2011-11-20 13:23:00,-0.08446468101554117,16411,United Kingdom,-0.06033248290379067,35
FULL ENGLISH BREAKFAST PLATE,-0.06684957445675406,2011-04-13 13:25:00,0.02866850292724988,13700,United Kingdom,-0.06033248290379067,35
ASSORTED COLOUR BIRD ORNAMENT,-0.027815728960122257,2011-09-25 15:35:00,-0.06455324064160994,12783,Portugal,-0.028721587775044726,26
HOT WATER BOTTLE I AM SO POORLY,-0.027815728960122257,2011-12-05 13:49:00,0.08297243121978959,16592,United Kingdom,0.055660412732395824,35
SET 6 PAPER TABLE LANTERN STARS ,-0.050120783529626144,2011-11-03 17:39:00,0.02866850292724988,17221,United Kingdom,-0.023933038666493652,35
SPACEBOY LUNCH BOX ,-0.005510674390618371,2011-08-21 11:43:00,-0.05278738951155967,13267,United Kingdom,0.0032452130306881138,35
MOODY BOY  DOOR HANGER ,0.061404489317893295,2011-08-03 12:50:00,-0.12338249629186127,16102,United Kingdom,-0.04218129337745856,35
POPPY FIELDS CHOPPING BOARD,-0.06684957445675406,2011-11-06 12:25:00,0.08297243121978959,13532,United Kingdom,-0.056449875518478985,35
OFFICE MUG WARMER BLACK+SILVER ,-0.038968256244874204,2011-01-24 13:27:00,-0.007534115934443245,12625,Germany,-0.01519717204954236,14
RED RETROSPOT PEG BAG,-0.06684957445675406,2011-03-18 12:35:00,-0.025635425365289826,15019,United Kingdom,-0.06421509028910234,35
KEY RING BASEBALL BOOT ASSORTED ,0.03909943474838941,2011-10-31 11:37:00,-0.08446468101554117,15752,United Kingdom,0.008422022877770361,35
SET OF 20 VINTAGE CHRISTMAS NAPKINS,-0.005510674390618371,2011-11-08 12:13:00,-0.10256599044638771,12721,France,-0.03946346820774038,13
ASSORTED COLOURS SILK FAN,-0.005510674390618371,2011-11-11 12:11:00,-0.10347105591793004,14790,United Kingdom,-0.04023998968480272,35
HAND WARMER RED LOVE HEART,-0.005510674390618371,2011-11-09 13:47:00,-0.0459993984749922,12532,France,0.00906912410865565,13
SINGLE HEART ZINC T-LIGHT HOLDER,-0.005510674390618371,2011-07-13 10:02:00,-0.0980406630886761,12576,Poland,-0.0355808608224287,25
VANILLA SCENT CANDLE JEWELLED BOX,-0.038968256244874204,2011-08-17 14:22:00,0.05129513971580809,17338,United Kingdom,0.010039775954983562,35
LUNCH BAG CARS BLUE,-0.016663201675370314,2011-07-14 18:08:00,-0.0663633715846946,14891,United Kingdom,-0.01907977943485405,35
ROUND SNACK BOXES SET OF 4 FRUITS ,-0.038968256244874204,2011-02-15 09:35:00,-0.007534115934443245,15601,United Kingdom,-0.01519717204954236,35
ROTATING SILVER ANGELS T-LIGHT HLDR,0.5967257989859865,2011-09-23 12:58:00,-0.0459993984749922,18188,United Kingdom,0.7428819199325634,35
VINTAGE DONKEY TAIL GAME ,-0.038968256244874204,2011-08-04 12:36:00,0.02866850292724988,17511,United Kingdom,0.00033325749170435746,35
REX CASH+CARRY JUMBO SHOPPER,-0.06127331081437809,2011-07-20 13:06:00,-0.0980406630886761,14456,United Kingdom,-0.0663181692894795,35
TOILET SIGN OCCUPIED OR VACANT,-0.050120783529626144,2011-04-14 14:14:00,-0.10347105591793004,16520,United Kingdom,-0.061723750550194016,35
SET OF 3 CAKE TINS PANTRY DESIGN ,-0.05569704717200212,2011-12-02 14:48:00,0.08297243121978959,18245,United Kingdom,-0.02441836458965761,35
RETROSPOT WOODEN HEART DECORATION,-0.05569704717200212,2011-03-20 13:58:00,-0.10256599044638771,16115,United Kingdom,-0.06421509028910234,35
POLYESTER FILLER PAD 45x30cm,-0.050120783529626144,2011-10-26 13:01:00,-0.07541402630011788,17841,United Kingdom,-0.05369969528721654,35
DOLLY GIRL LUNCH BOX,-0.06684957445675406,2011-08-09 12:58:00,-0.05278738951155967,17841,United Kingdom,-0.0661563939817582,35
MOROCCAN TEA GLASS,-0.005510674390618371,2010-12-06 11:26:00,-0.10256599044638771,15919,United Kingdom,-0.03946346820774038,35
PINK VINTAGE PAISLEY PICNIC BAG,-0.016663201675370314,2011-06-17 10:43:00,-0.0663633715846946,17139,United Kingdom,-0.01907977943485405,35
CRYSTAL STUD EARRINGS CLEAR DISPLAY,0.12831965302640497,2011-11-09 16:28:00,-0.12383502902763245,15679,United Kingdom,-0.028203906790336502,35
VICTORIAN SEWING BOX MEDIUM,-0.06127331081437809,2011-08-09 14:48:00,0.21873225195113885,13355,United Kingdom,-0.02102108312750989,35
PAPER BUNTING RETROSPOT,-0.06684957445675406,2011-05-26 17:15:00,-0.007534115934443245,14056,United Kingdom,-0.0629208878273318,35
DOORMAT 3 SMILEY CATS,-0.06127331081437809,2011-11-21 16:40:00,0.23230823402427372,13468,United Kingdom,-0.01907977943485405,35
DRAWER KNOB CERAMIC IVORY,-0.06684957445675406,2011-12-06 12:15:00,-0.07541402630011788,17250,United Kingdom,-0.06777414705897139,35
SMALL WHITE HEART OF WICKER,-0.06127331081437809,2011-09-15 11:25:00,-0.0663633715846946,17214,United Kingdom,-0.061788460673282544,35
3 HOOK HANGER MAGIC GARDEN,-0.005510674390618371,2011-02-16 10:53:00,-0.05278738951155967,12653,Israel,0.0032452130306881138,17
CARD HOLDER LOVE BIRD SMALL,-0.038968256244874204,2011-10-21 14:29:00,0.04676981235809646,15740,United Kingdom,0.008098472262327728,35
RED HANGING HEART T-LIGHT HOLDER,-0.005510674390618371,2011-05-25 15:18:00,-0.007534115934443245,15727,United Kingdom,0.04207128688380495,35
FOLDING UMBRELLA BLACKBLUE POLKADOT,-0.050120783529626144,2011-01-17 14:51:00,0.08297243121978959,18179,United Kingdom,-0.008402609125246924,35
VINTAGE JINGLE BELLS HEART,-0.06127331081437809,2011-10-20 13:55:00,0.23230823402427372,16846,United Kingdom,-0.01907977943485405,35
PACK OF 6 SKULL PAPER CUPS,-0.06684957445675406,2011-02-20 12:23:00,-0.11161664516181101,17811,United Kingdom,-0.07036255198251251,35
PAPER CHAIN KIT RETROSPOT,-0.038968256244874204,2011-03-28 10:14:00,-0.007534115934443245,13266,United Kingdom,-0.01519717204954236,35
POTTERING IN THE SHED METAL SIGN,-0.005510674390618371,2011-03-23 13:42:00,-0.04690446394653453,15245,United Kingdom,0.008292602631593307,35
REGENCY SUGAR BOWL GREEN,-0.005510674390618371,2011-09-14 09:11:00,0.04676981235809646,18092,United Kingdom,0.08866257550754512,35
3 DRAWER ANTIQUE WHITE WOOD CABINET,-0.050120783529626144,2011-09-08 15:36:00,0.26398552552825516,13267,United Kingdom,0.043365489345575485,35
ALARM CLOCK BAKELIKE IVORY,-0.06684957445675406,2011-03-24 18:20:00,0.02866850292724988,14056,United Kingdom,-0.06033248290379067,35
RED DAISY POCKET BOOK ,-0.05569704717200212,2011-11-06 13:53:00,-0.10256599044638771,16033,United Kingdom,-0.06421509028910234,35
TOY TIDY SPACEBOY  ,-0.044544519887250174,2011-10-13 12:50:00,-0.0459993984749922,12446,RSA,-0.038492816361412455,27
GIANT 50'S CHRISTMAS CRACKER,-0.005510674390618371,2011-11-10 10:10:00,-0.010249312349070233,16700,United Kingdom,0.03974172245261792,35
SWEETHEART CERAMIC TRINKET BOX,-0.050120783529626144,2011-10-14 11:08:00,-0.08446468101554117,14796,United Kingdom,-0.05628810021075766,35
JUMBO BAG PINK VINTAGE PAISLEY,-0.06127331081437809,2011-03-22 12:27:00,-0.05278738951155967,15719,United Kingdom,-0.05984715698062671,35
DOLLY GIRL LUNCH BOX,-0.06127331081437809,2011-08-04 12:13:00,-0.05278738951155967,15005,United Kingdom,-0.05984715698062671,35
GIANT 50'S CHRISTMAS CRACKER,-0.06127331081437809,2011-10-19 10:38:00,-0.010249312349070233,15853,United Kingdom,-0.05376440541030507,35
VINTAGE UNION JACK PENNANT,-0.05569704717200212,2011-04-08 12:17:00,-0.05278738951155967,15874,United Kingdom,-0.05353791997949523,35
CAMOUFLAGE LED TORCH,-0.005510674390618371,2011-11-16 09:35:00,-0.06455324064160994,13890,United Kingdom,-0.00684956617112225,35
ASSORTED COLOURS SILK FAN,0.061404489317893295,2011-07-04 12:28:00,-0.10347105591793004,17243,United Kingdom,-0.008014348386715763,35
PACK OF 6 BIRDY GIFT TAGS,-0.06127331081437809,2011-11-29 14:20:00,-0.08446468101554117,13428,United Kingdom,-0.06437686559682367,35
SET OF 3 WOODEN HEART DECORATIONS,-0.06684957445675406,2011-11-08 14:22:00,-0.08446468101554117,12748,United Kingdom,-0.06842124828985667,35
BLUE STRIPE CERAMIC DRAWER KNOB,0.46289547156896327,2011-03-01 11:48:00,-0.09306280299519328,15311,United Kingdom,0.25677947529154094,35
RED SPOT CERAMIC DRAWER KNOB,-0.06127331081437809,2011-08-18 16:24:00,-0.08446468101554117,15867,United Kingdom,-0.06437686559682367,35
SPACEBOY BEAKER,-0.005510674390618371,2011-10-27 17:56:00,-0.08446468101554117,13098,United Kingdom,-0.023933038666493652,35
AREA PATROLLED METAL SIGN,-0.06127331081437809,2011-02-13 12:48:00,-0.0459993984749922,17085,United Kingdom,-0.05887650513429879,35
LADS ONLY TISSUE BOX,-0.044544519887250174,2011-11-06 14:45:00,-0.12338249629186127,14502,United Kingdom,-0.0661563939817582,35
SMALL WHITE HEART OF WICKER,-0.06127331081437809,2011-08-17 17:01:00,-0.0663633715846946,17070,United Kingdom,-0.061788460673282544,35
PIGGY BANK RETROSPOT ,-0.005510674390618371,2010-12-01 12:08:00,-0.025635425365289826,13758,United Kingdom,0.0265408573425582,35
CHERUB HEART DECORATION SILVER ,-0.005510674390618371,2011-11-09 09:01:00,-0.10347105591793004,17611,United Kingdom,-0.04023998968480272,35
RETROSPOT TEA SET CERAMIC 11 PC ,-0.005510674390618371,2011-08-05 08:40:00,0.08297243121978959,12562,France,0.11972343459003859,13
SET/20 STRAWBERRY PAPER NAPKINS ,-0.005510674390618371,2011-05-04 09:57:00,-0.10256599044638771,14307,United Kingdom,-0.03946346820774038,35
JUMBO SHOPPER VINTAGE RED PAISLEY,-0.016663201675370314,2011-09-12 14:54:00,-0.04690446394653453,16839,United Kingdom,-0.005167102970820523,35
JAM MAKING SET WITH JARS,-0.038968256244874204,2011-05-12 11:59:00,0.05129513971580809,18136,United Kingdom,0.010039775954983562,35
JUMBO BAG STRAWBERRY,-0.06127331081437809,2011-05-16 13:35:00,-0.04690446394653453,18118,United Kingdom,-0.05900592538047584,35
